internal_g6p_c,internal_pep_c,internal_pyr_c,internal_EIIglc,internal_LacY,internal_lcts_p,external_glc__D_e,external_lcts_e,fluxes_EX_glc__D_e,fluxes_EX_lcts_e,global_volume,global_width,global_length,global_surface_area,time
61.00706132150549,-60.82706132150549,61.00706132150549,0.0018,0.0,0.0,2.573832996889292,10.0,0.07786027465846859,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,667.0
61.08484166655966,-60.90484166655966,61.08484166655966,0.0018,0.0,0.0,2.5643651012899866,10.0,0.07778034505417444,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,668.0
61.1625417402247,-60.9825417402247,61.1625417402247,0.0018,0.0,0.0,2.554907002871178,10.0,0.07770007366503687,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,669.0
61.240161198648565,-61.060161198648565,61.240161198648565,0.0018,0.0,0.0,2.5454587016328656,10.0,0.07761945842387098,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,670.0
61.31769969589569,-61.13769969589569,61.31769969589569,0.0018,0.0,0.0,2.5360201975750494,10.0,0.07753849724712335,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,671.0
61.395156883930404,-61.215156883930405,61.395156883930404,0.0018,0.0,0.0,2.5265916567516364,10.0,0.07745718803471066,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,672.0
61.47253241404225,-61.29253241404225,61.47253241404225,0.0018,0.0,0.0,2.5171730791626263,10.0,0.0773755301118476,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,673.0
61.54982593541035,-61.36982593541035,61.54982593541035,0.0018,0.0,0.0,2.5077644648080195,10.0,0.0772935213681003,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,674.0
61.627037095086685,-61.447037095086685,61.627037095086685,0.0018,0.0,0.0,2.4983658136878155,10.0,0.0772111596763351,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,675.0
61.704165537979236,-61.524165537979236,61.704165537979236,0.0018,0.0,0.0,2.4889772918559214,10.0,0.07712844289255405,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,676.0
61.78121090830822,-61.60121090830822,61.78121090830822,0.0018,0.0,0.0,2.479598899312337,10.0,0.07704537032897951,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,677.0
61.85817284813946,-61.67817284813946,61.85817284813946,0.0018,0.0,0.0,2.470230636057062,10.0,0.07696193983124211,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,678.0
61.9350509973674,-61.7550509973674,61.9350509973674,0.0018,0.0,0.0,2.4608725020900972,10.0,0.07687814922793965,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,679.0
62.01184499369787,-61.83184499369787,62.01184499369787,0.0018,0.0,0.0,2.451524663465349,10.0,0.07679399633046972,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,680.0
62.088554474136124,-61.908554474136125,62.088554474136124,0.0018,0.0,0.0,2.442187120182817,10.0,0.07670948043825726,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,681.0
62.16517907348845,-61.98517907348845,62.16517907348845,0.0018,0.0,0.0,2.4328598722425014,10.0,0.07662459935232574,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,682.0
62.24171842434478,-62.06171842434478,62.24171842434478,0.0018,0.0,0.0,2.4235430856983093,10.0,0.0765393508563315,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,683.0
62.31817215859128,-62.13817215859128,62.31817215859128,0.0018,0.0,0.0,2.4142365944963333,10.0,0.07645373424649891,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,684.0
62.39453990434912,-62.21453990434912,62.39453990434912,0.0018,0.0,0.0,2.404940564690481,10.0,0.0763677457578384,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,685.0
62.47082128901704,-62.29082128901704,62.47082128901704,0.0018,0.0,0.0,2.3956551623346583,10.0,0.07628138466792371,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,686.0
62.5470159392872,-62.3670159392872,62.5470159392872,0.0018,0.0,0.0,2.3863802213749588,10.0,0.07619465027015718,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,687.0
62.62312347803365,-62.44312347803365,62.62312347803365,0.0018,0.0,0.0,2.377115907865289,10.0,0.07610753874644673,0.0,1.2172727272727273,1.0,1.8832131064245905,5.130890296890058,688.0
