global_mass,global_volume,global_width,global_length,global_surface_area,global_dead,global_division,cell_counts_AcrAB-TolC_RNA,cell_counts_AcrAB-TolC,cell_counts_porin,cell_counts_antibiotic,cell_AcrAB-TolC_RNA,cell_AcrAB-TolC,cell_porin,cell_antibiotic,environment_antibiotic,time
1731.4602821074025,1.5740548019158205,1.0,2.3374821527128296,6.558018595462432,0.0,0.0,947.0,558433.0,947917.0,49657.0,0.001,0.5891161864551194,1.0,0.05238610369102325,1.0,890.0
1731.9604196652856,1.5745094724229869,1.0,2.3380610571823786,6.559837277491098,0.0,0.0,948.0,558984.0,948191.0,49722.0,0.001,0.5895270702686644,1.0,0.052439142575449176,1.0,891.0
1732.4607016894204,1.5749642742631094,1.0,2.3386401288702405,6.561656484851587,0.0,0.0,948.0,559535.0,948465.0,49787.0,0.001,0.5899375431983956,1.0,0.05249216604589337,1.0,892.0
1732.9611282215365,1.575419207474124,1.0,2.3392193678247177,6.563476217695645,0.0,0.0,948.0,560086.0,948739.0,49851.0,0.001,0.5903476056551973,1.0,0.05254517410067602,1.0,893.0
1733.461699303375,1.5758742720939773,1.0,2.3397987740941253,6.565296476175059,0.0,0.0,949.0,560636.0,949013.0,49916.0,0.001,0.590757258049542,1.0,0.05259816673813616,1.0,894.0
1733.96241497669,1.5763294681606272,1.0,2.3403783477267917,6.567117260441659,0.0,0.0,949.0,561187.0,949287.0,49981.0,0.001,0.5911665007914925,1.0,0.052651143956631584,1.0,895.0
1734.4632752832472,1.5767847957120429,1.0,2.3409580887710613,6.568938570647321,0.0,0.0,949.0,561737.0,949561.0,50045.0,0.001,0.591575334290701,1.0,0.05270410575453886,1.0,896.0
1734.964280264824,1.5772402547862037,1.0,2.3415379972752914,6.570760406943965,0.0,0.0,949.0,562287.0,949836.0,50110.0,0.001,0.5919837589564103,1.0,0.052757052130253265,1.0,897.0
1735.4654299632105,1.5776958454211003,1.0,2.3421180732878524,6.5725827694835495,0.0,0.0,950.0,562837.0,950110.0,50175.0,0.001,0.5923917751974539,1.0,0.05280998308218872,1.0,898.0
1735.9667244202083,1.5781515676547349,1.0,2.3426983168571316,6.574405658418089,0.0,0.0,950.0,563387.0,950385.0,50240.0,0.001,0.5927993834222565,1.0,0.05286289860877779,1.0,899.0
1736.4681636776315,1.5786074215251196,1.0,2.343278728031526,6.576229073899628,0.0,0.0,950.0,563937.0,950659.0,50304.0,0.001,0.5932065840388342,1.0,0.05291579870847162,1.0,900.0
1736.9697477773063,1.5790634070702785,1.0,2.34385930685945,6.578053016080265,0.0,0.0,950.0,564487.0,950934.0,50369.0,0.001,0.5936133774547954,1.0,0.052968683379739916,1.0,901.0
1737.4714767610708,1.5795195243282463,1.0,2.3444400533893304,6.579877485112134,0.0,0.0,951.0,565036.0,951208.0,50434.0,0.001,0.5940197640773406,1.0,0.05302155262107087,1.0,902.0
1737.973350670775,1.5799757733370683,1.0,2.345020967669609,6.581702481147424,0.0,0.0,951.0,565586.0,951483.0,50499.0,0.001,0.5944257443132632,1.0,0.05307440643097115,1.0,903.0
1738.4753695482816,1.5804321541348014,1.0,2.3456020497487406,6.583528004338356,0.0,0.0,951.0,566135.0,951758.0,50564.0,0.001,0.59483131856895,1.0,0.05312724480796586,1.0,904.0
1738.9775334354645,1.5808886667595132,1.0,2.346183299675195,6.585354054837204,0.0,0.0,952.0,566685.0,952033.0,50629.0,0.001,0.595236487250381,1.0,0.05318006775059847,1.0,905.0
1739.4798423742104,1.5813453112492821,1.0,2.3467647174974537,6.5871806327962785,0.0,0.0,952.0,567234.0,952308.0,50694.0,0.001,0.5956412507631307,1.0,0.05323287525743082,1.0,906.0
1739.982296406418,1.5818020876421983,1.0,2.3473463032640156,6.5890077383679415,0.0,0.0,952.0,567783.0,952583.0,50759.0,0.001,0.5960456095123675,1.0,0.05328566732704303,1.0,907.0
1740.4848955739978,1.5822589959763618,1.0,2.347928057023392,6.590835371704596,0.0,0.0,952.0,568332.0,952858.0,50823.0,0.001,0.5964495639028552,1.0,0.05333844395803353,1.0,908.0
1740.9876399188727,1.5827160362898842,1.0,2.348509978824107,6.592663532958687,0.0,0.0,953.0,568880.0,953133.0,50888.0,0.001,0.5968531143389524,1.0,0.053391205149018926,1.0,909.0
1741.4905294829775,1.5831732086208887,1.0,2.3490920687147003,6.594492222282704,0.0,0.0,953.0,569429.0,953409.0,50953.0,0.001,0.5972562612246134,1.0,0.053443950898634046,1.0,910.0
1741.9935643082595,1.5836305130075086,1.0,2.3496743267437257,6.596321439829183,0.0,0.0,953.0,569978.0,953684.0,51018.0,0.001,0.5976590049633888,1.0,0.05349668120553186,1.0,911.0
1742.4967444366773,1.5840879494878886,1.0,2.3502567529597505,6.598151185750705,0.0,0.0,953.0,570526.0,953960.0,51083.0,0.001,0.5980613459584254,1.0,0.05354939606838345,1.0,912.0
1743.0000699102027,1.5845455181001842,1.0,2.3508393474113545,6.599981460199887,0.0,0.0,954.0,571074.0,954235.0,51149.0,0.001,0.598463284612467,1.0,0.05360209548587796,1.0,913.0
1743.5035407708187,1.5850032188825625,1.0,2.3514221101471344,6.601812263329399,0.0,0.0,954.0,571623.0,954511.0,51214.0,0.001,0.5988648213278546,1.0,0.05365477945672256,1.0,914.0
1744.007157060521,1.5854610518732009,1.0,2.3520050412157003,6.603643595291954,0.0,0.0,954.0,572171.0,954786.0,51279.0,0.001,0.5992659565065267,1.0,0.05370744797964243,1.0,915.0
1744.510918821317,1.5859190171102882,1.0,2.3525881406656732,6.605475456240302,0.0,0.0,955.0,572719.0,955062.0,51344.0,0.001,0.5996666905500202,1.0,0.053760101053380686,1.0,916.0
1745.014826095227,1.5863771146320245,1.0,2.3531714085456934,6.607307846327248,0.0,0.0,955.0,573267.0,955338.0,51409.0,0.001,0.6000670238594702,1.0,0.05381273867669836,1.0,917.0
1745.5188789242823,1.5868353444766203,1.0,2.353754844904411,6.609140765705631,0.0,0.0,955.0,573814.0,955614.0,51474.0,0.001,0.6004669568356107,1.0,0.053865360848374365,1.0,918.0
1746.0230773505273,1.5872937066822974,1.0,2.354338449790491,6.61097421452834,0.0,0.0,955.0,574362.0,955890.0,51539.0,0.001,0.6008664898787751,1.0,0.05391796756720544,1.0,919.0
1746.5274214160181,1.5877522012872891,1.0,2.354922223252614,6.6128081929483065,0.0,0.0,956.0,574910.0,956166.0,51604.0,0.001,0.6012656233888963,1.0,0.05397055883200612,1.0,920.0
1747.031911162823,1.588210828329839,1.0,2.3555061653394738,6.614642701118507,0.0,0.0,956.0,575457.0,956442.0,51670.0,0.001,0.6016643577655074,1.0,0.0540231346416087,1.0,921.0
1747.5365466330225,1.5886695878482022,1.0,2.356090276099777,6.616477739191958,0.0,0.0,956.0,576004.0,956719.0,51735.0,0.001,0.6020626934077419,1.0,0.05407569499486319,1.0,922.0
1748.0413278687092,1.5891284798806447,1.0,2.356674555582247,6.618313307321729,0.0,0.0,956.0,576552.0,956995.0,51800.0,0.001,0.6024606307143341,1.0,0.054128239890637295,1.0,923.0
1748.546254911988,1.5895875044654435,1.0,2.357259003835618,6.620149405660923,0.0,0.0,957.0,577099.0,957271.0,51865.0,0.001,0.6028581700836197,1.0,0.05418076932781633,1.0,924.0
1749.0513278049757,1.590046661640887,1.0,2.3578436209086417,6.621986034362698,0.0,0.0,957.0,577646.0,957548.0,51930.0,0.001,0.6032553119135361,1.0,0.05423328330530324,1.0,925.0
1749.5565465898017,1.5905059514452742,1.0,2.3584284068500807,6.623823193580245,0.0,0.0,957.0,578193.0,957825.0,51996.0,0.001,0.6036520566016226,1.0,0.05428578182201852,1.0,926.0
1750.061911308607,1.5909653739169154,1.0,2.3590133617087146,6.625660883466811,0.0,0.0,958.0,578739.0,958101.0,52061.0,0.001,0.604048404545021,1.0,0.05433826487690019,1.0,927.0
1750.5674220035453,1.591424929094132,1.0,2.3595984855333345,6.627499104175677,0.0,0.0,958.0,579286.0,958378.0,52126.0,0.001,0.604444356140476,1.0,0.054390732468903746,1.0,928.0
1751.0730787167822,1.5918846170152565,1.0,2.3601837783727477,6.629337855860176,0.0,0.0,958.0,579833.0,958655.0,52192.0,0.001,0.6048399117843355,1.0,0.054443184597002155,1.0,929.0
1751.5788814904956,1.5923444377186324,1.0,2.3607692402757734,6.631177138673679,0.0,0.0,958.0,580379.0,958932.0,52257.0,0.001,0.6052350718725512,1.0,0.05449562126018578,1.0,930.0
1752.0848303668754,1.592804391242614,1.0,2.3613548712912475,6.633016952769607,0.0,0.0,959.0,580925.0,959209.0,52322.0,0.001,0.6056298368006786,1.0,0.05454804245746235,1.0,931.0
1752.5909253881239,1.593264477625567,1.0,2.361940671468018,6.634857298301419,0.0,0.0,959.0,581471.0,959486.0,52388.0,0.001,0.6060242069638779,1.0,0.054600448187856934,1.0,932.0
1753.0971665964553,1.5937246969058685,1.0,2.362526640854947,6.636698175422624,0.0,0.0,959.0,582018.0,959763.0,52453.0,0.001,0.6064181827569141,1.0,0.0546528384504119,1.0,933.0
1753.6035540340963,1.5941850491219058,1.0,2.363112779500912,6.638539584286773,0.0,0.0,960.0,582563.0,960040.0,52519.0,0.001,0.6068117645741572,1.0,0.054705213244186854,1.0,934.0
1754.1100877432857,1.594645534312078,1.0,2.363699087454804,6.640381525047461,0.0,0.0,960.0,583109.0,960317.0,52584.0,0.001,0.6072049528095831,1.0,0.05475757256825864,1.0,935.0
1754.6167677662745,1.595106152514795,1.0,2.3642855647655283,6.642223997858331,0.0,0.0,960.0,583655.0,960595.0,52650.0,0.001,0.6075977478567735,1.0,0.05480991642172127,1.0,936.0
1755.1235941453258,1.595566903768478,1.0,2.3648722114820036,6.6440670028730615,0.0,0.0,960.0,584201.0,960872.0,52715.0,0.001,0.6079901501089167,1.0,0.05486224480368591,1.0,937.0
1755.630566922715,1.596027788111559,1.0,2.3654590276531637,6.645910540245386,0.0,0.0,961.0,584746.0,961150.0,52781.0,0.001,0.6083821599588077,1.0,0.054914557713280805,1.0,938.0
1756.1376861407296,1.5964888055824815,1.0,2.366046013327956,6.647754610129076,0.0,0.0,961.0,585292.0,961428.0,52846.0,0.001,0.6087737777988489,1.0,0.0549668551496513,1.0,939.0
1756.6449518416696,1.5969499562196996,1.0,2.3666331685553414,6.649599212677947,0.0,0.0,961.0,585837.0,961705.0,52912.0,0.001,0.60916500402105,1.0,0.05501913711195975,1.0,940.0
1757.152364067847,1.5974112400616791,1.0,2.3672204933842975,6.6514443480458665,0.0,0.0,961.0,586382.0,961983.0,52977.0,0.001,0.6095558390170289,1.0,0.055071403599385504,1.0,941.0
1757.659922861586,1.5978726571468964,1.0,2.367807987863812,6.653290016386734,0.0,0.0,962.0,586927.0,962261.0,53043.0,0.001,0.6099462831780119,1.0,0.05512365461112486,1.0,942.0
1758.1676282652231,1.5983342075138391,1.0,2.368395652042891,6.655136217854506,0.0,0.0,962.0,587472.0,962539.0,53108.0,0.001,0.6103363368948339,1.0,0.055175890146391036,1.0,943.0
1758.6754803211072,1.5987958912010065,1.0,2.368983485970552,6.656982952603176,0.0,0.0,962.0,588017.0,962817.0,53174.0,0.001,0.610726000557939,1.0,0.05522811020441413,1.0,944.0
1759.183479071599,1.5992577082469082,1.0,2.369571489695826,6.658830220786782,0.0,0.0,963.0,588562.0,963095.0,53240.0,0.001,0.6111152745573811,1.0,0.05528031478444108,1.0,945.0
1759.691624559072,1.5997196586900653,1.0,2.3701596632677617,6.66067802255941,0.0,0.0,963.0,589107.0,963373.0,53305.0,0.001,0.6115041592828238,1.0,0.05533250388573562,1.0,946.0
1760.199916825911,1.6001817425690101,1.0,2.370748006735419,6.66252635807519,0.0,0.0,963.0,589651.0,963651.0,53371.0,0.001,0.611892655123541,1.0,0.055384677507578264,1.0,947.0
1760.7083559145144,1.600643959922286,1.0,2.3713365201478727,6.664375227488293,0.0,0.0,963.0,590195.0,963930.0,53437.0,0.001,0.6122807624684174,1.0,0.05543683564926624,1.0,948.0
1761.2169418672918,1.6011063107884471,1.0,2.3719252035542118,6.6662246309529385,0.0,0.0,964.0,590740.0,964208.0,53502.0,0.001,0.612668481705949,1.0,0.05548897831011348,1.0,949.0
1761.7256747266651,1.6015687952060593,1.0,2.3725140570035395,6.668074568623387,0.0,0.0,964.0,591284.0,964487.0,53568.0,0.001,0.6130558132242431,1.0,0.05554110548945056,1.0,950.0
1762.234554535069,1.602031413213699,1.0,2.373103080544973,6.669925040653945,0.0,0.0,964.0,591828.0,964765.0,53634.0,0.001,0.6134427574110188,1.0,0.05559321718662467,1.0,951.0
1762.7435813349502,1.6024941648499549,1.0,2.3736922742276447,6.671776047198969,0.0,0.0,965.0,592372.0,965044.0,53700.0,0.001,0.6138293146536078,1.0,0.05564531340099959,1.0,952.0
1763.2527551687676,1.6029570501534252,1.0,2.3742816381006997,6.67362758841285,0.0,0.0,965.0,592916.0,965323.0,53765.0,0.001,0.6142154853389542,1.0,0.055697394131955645,1.0,953.0
1763.7620760789923,1.6034200691627203,1.0,2.3748711722132985,6.67547966445003,0.0,0.0,965.0,593460.0,965602.0,53831.0,0.001,0.6146012698536153,1.0,0.055749459378889664,1.0,954.0
1764.271544108108,1.6038832219164618,1.0,2.375460876614615,6.677332275464996,0.0,0.0,965.0,594003.0,965881.0,53897.0,0.001,0.6149866685837617,1.0,0.055801509141214935,1.0,955.0
1764.78115929861,1.6043465084532817,1.0,2.376050751353838,6.679185421612277,0.0,0.0,966.0,594547.0,966160.0,53963.0,0.001,0.615371681915178,1.0,0.05585354341836119,1.0,956.0
1765.2909216930066,1.604809928811824,1.0,2.376640796480169,6.681039103046445,0.0,0.0,966.0,595090.0,966439.0,54029.0,0.001,0.6157563102332628,1.0,0.05590556220977455,1.0,957.0
1765.8008313338182,1.6052734830307438,1.0,2.377231012042827,6.682893319922125,0.0,0.0,966.0,595634.0,966718.0,54095.0,0.001,0.6161405539230296,1.0,0.0559575655149175,1.0,958.0
1766.3108882635772,1.6057371711487065,1.0,2.37782139809104,6.684748072393974,0.0,0.0,966.0,596177.0,966997.0,54161.0,0.001,0.6165244133691066,1.0,0.05600955333326883,1.0,959.0
1766.8210925248286,1.6062009932043897,1.0,2.378411954674057,6.686603360616709,0.0,0.0,967.0,596720.0,967276.0,54227.0,0.001,0.6169078889557374,1.0,0.056061525664323646,1.0,960.0
1767.3314441601294,1.6066649492364813,1.0,2.3790026818411345,6.688459184745076,0.0,0.0,967.0,597263.0,967556.0,54292.0,0.001,0.6172909810667817,1.0,0.05611348250759328,1.0,961.0
1767.841943212049,1.607129039283681,1.0,2.3795935796415466,6.690315544933873,0.0,0.0,967.0,597806.0,967835.0,54358.0,0.001,0.6176736900857149,1.0,0.05616542386260528,1.0,962.0
1768.3525897231693,1.6075932633846994,1.0,2.3801846481245827,6.692172441337948,0.0,0.0,968.0,598349.0,968115.0,54424.0,0.001,0.6180560163956292,1.0,0.056217349728903375,1.0,963.0
1768.8633837360844,1.6080576215782585,1.0,2.380775887339544,6.694029874112184,0.0,0.0,968.0,598892.0,968394.0,54490.0,0.001,0.6184379603792336,1.0,0.056269260106047436,1.0,964.0
1769.3743252934005,1.6085221139030914,1.0,2.381367297335747,6.695887843411516,0.0,0.0,968.0,599434.0,968674.0,54556.0,0.001,0.6188195224188544,1.0,0.05632115499361343,1.0,965.0
1769.8854144377362,1.608986740397942,1.0,2.3819588781625223,6.697746349390917,0.0,0.0,968.0,599977.0,968954.0,54622.0,0.001,0.6192007028964356,1.0,0.0563730343911934,1.0,966.0
1770.3966512117224,1.6094515011015658,1.0,2.382550629869215,6.699605392205412,0.0,0.0,969.0,600519.0,969234.0,54688.0,0.001,0.6195815021935391,1.0,0.05642489829839541,1.0,967.0
1770.9080356580025,1.6099163960527296,1.0,2.3831425525051846,6.701464972010068,0.0,0.0,969.0,601061.0,969514.0,54755.0,0.001,0.6199619206913456,1.0,0.05647674671484351,1.0,968.0
1771.4195678192323,1.610381425290211,1.0,2.3837346461198043,6.7033250889599945,0.0,0.0,969.0,601604.0,969794.0,54821.0,0.001,0.6203419587706542,1.0,0.05652857964017775,1.0,969.0
1771.9312477380793,1.6108465888527994,1.0,2.3843269107624616,6.705185743210348,0.0,0.0,970.0,602146.0,970074.0,54887.0,0.001,0.6207216168118835,1.0,0.05658039707405405,1.0,970.0
1772.443075457224,1.6113118867792946,1.0,2.3849193464825587,6.707046934916328,0.0,0.0,970.0,602688.0,970354.0,54953.0,0.001,0.6211008951950716,1.0,0.05663219901614426,1.0,971.0
1772.955051019359,1.611777319108508,1.0,2.3855119533295115,6.708908664233182,0.0,0.0,970.0,603230.0,970634.0,55019.0,0.001,0.6214797942998765,1.0,0.05668398546613605,1.0,972.0
1773.467174467189,1.6122428858792626,1.0,2.386104731352751,6.7107709313162,0.0,0.0,970.0,603771.0,970915.0,55085.0,0.001,0.6218583145055767,1.0,0.05673575642373293,1.0,973.0
1773.9794458434312,1.6127085871303921,1.0,2.3866976806017215,6.7126337363207185,0.0,0.0,971.0,604313.0,971195.0,55151.0,0.001,0.6222364561910712,1.0,0.05678751188865417,1.0,974.0
1774.4918651908154,1.6131744229007412,1.0,2.3872908011258818,6.714497079402114,0.0,0.0,971.0,604854.0,971476.0,55217.0,0.001,0.6226142197348801,1.0,0.05683925186063479,1.0,975.0
1775.0044325520832,1.6136403932291665,1.0,2.3878840929747063,6.716360960715815,0.0,0.0,971.0,605396.0,971756.0,55284.0,0.001,0.6229916055151452,1.0,0.056890976339425525,1.0,976.0
1775.5171479699893,1.6141064981545357,1.0,2.388477556197682,6.718225380417292,0.0,0.0,972.0,605937.0,972037.0,55350.0,0.001,0.62336861390963,1.0,0.05694268532479277,1.0,977.0
1776.0300114873,1.6145727377157273,1.0,2.3890711908443114,6.720090338662059,0.0,0.0,972.0,606478.0,972318.0,55416.0,0.001,0.6237452452957204,1.0,0.05699437881651856,1.0,978.0
1776.5430231467944,1.6150391119516314,1.0,2.38966499696411,6.721955835605676,0.0,0.0,972.0,607020.0,972599.0,55482.0,0.001,0.6241215000504247,1.0,0.057046056814400545,1.0,979.0
1777.0561829912638,1.615505620901149,1.0,2.390258974606609,6.7238218714037465,0.0,0.0,972.0,607561.0,972880.0,55549.0,0.001,0.6244973785503742,1.0,0.05709771931825192,1.0,980.0
1777.5694910635118,1.6159722646031927,1.0,2.390853123821352,6.72568844621192,0.0,0.0,973.0,608102.0,973161.0,55615.0,0.001,0.6248728811718238,1.0,0.057149366327901435,1.0,981.0
1778.0829474063544,1.6164390430966857,1.0,2.3914474446578993,6.727555560185891,0.0,0.0,973.0,608642.0,973442.0,55681.0,0.001,0.625248008290652,1.0,0.0572009978431933,1.0,982.0
1778.59655206262,1.6169059564205637,1.0,2.392041937165825,6.729423213481405,0.0,0.0,973.0,609183.0,973723.0,55748.0,0.001,0.6256227602823613,1.0,0.05725261386398722,1.0,983.0
1779.1103050751497,1.6173730046137724,1.0,2.392636601394715,6.731291406254238,0.0,0.0,974.0,609724.0,974004.0,55814.0,0.001,0.625997137522079,1.0,0.057304214390158315,1.0,984.0
1779.6242064867963,1.6178401877152693,1.0,2.3932314373941734,6.733160138660228,0.0,0.0,974.0,610264.0,974286.0,55880.0,0.001,0.6263711403845569,1.0,0.057355799421597076,1.0,985.0
1780.1382563404256,1.6183075057640233,1.0,2.393826445213815,6.735029410855242,0.0,0.0,974.0,610805.0,974567.0,55947.0,0.001,0.6267447692441723,1.0,0.057407368958209366,1.0,986.0
1780.6524546789153,1.618774958799014,1.0,2.3944216249032717,6.736899222995206,0.0,0.0,974.0,611345.0,974849.0,56013.0,0.001,0.6271180244749281,1.0,0.05745892299991637,1.0,987.0
1781.1668015451557,1.6192425468592324,1.0,2.395016976512188,6.73876957523608,0.0,0.0,975.0,611885.0,975130.0,56080.0,0.001,0.6274909064504532,1.0,0.05751046154665454,1.0,988.0
1781.6812969820496,1.6197102699836814,1.0,2.3956125000902233,6.740640467733875,0.0,0.0,975.0,612425.0,975412.0,56146.0,0.001,0.6278634155440028,1.0,0.0575619845983756,1.0,989.0
1782.195941032512,1.6201781282113747,1.0,2.396208195687052,6.742511900644648,0.0,0.0,975.0,612965.0,975694.0,56213.0,0.001,0.6282355521284588,1.0,0.05761349215504648,1.0,990.0
1782.7107337394707,1.620646121581337,1.0,2.396804063352362,6.744383874124497,0.0,0.0,975.0,613505.0,975975.0,56279.0,0.001,0.6286073165763304,1.0,0.05766498421664927,1.0,991.0
1783.2256751458651,1.6211142501326046,1.0,2.3974001031358556,6.746256388329568,0.0,0.0,976.0,614045.0,976257.0,56346.0,0.001,0.6289787092597541,1.0,0.05771646078318123,1.0,992.0
1783.7407652946479,1.6215825139042253,1.0,2.3979963150872496,6.74812944341605,0.0,0.0,976.0,614585.0,976539.0,56412.0,0.001,0.6293497305504944,1.0,0.05776792185465473,1.0,993.0
1784.2560042287835,1.6220509129352576,1.0,2.398592699256276,6.7500030395401796,0.0,0.0,976.0,615124.0,976821.0,56479.0,0.001,0.6297203808199439,1.0,0.057819367431097196,1.0,994.0
1784.7713919912492,1.622519447264772,1.0,2.3991892556926797,6.751877176858238,0.0,0.0,977.0,615664.0,977104.0,56545.0,0.001,0.6300906604391239,1.0,0.057870797512551114,1.0,995.0
1785.2869286250343,1.6229881169318494,1.0,2.3997859844462206,6.753751855526548,0.0,0.0,977.0,616203.0,977386.0,56612.0,0.001,0.6304605697786847,1.0,0.05792221209907397,1.0,996.0
1785.802614173141,1.6234569219755826,1.0,2.400382885566673,6.75562707570148,0.0,0.0,977.0,616742.0,977668.0,56678.0,0.001,0.630830109208906,1.0,0.057973611190738225,1.0,997.0
1786.3184486785833,1.6239258624350756,1.0,2.4009799591038257,6.757502837539453,0.0,0.0,977.0,617281.0,977951.0,56745.0,0.001,0.6311992790996971,1.0,0.05802499478763127,1.0,998.0
1786.8344321843883,1.624394938349444,1.0,2.4015772051074826,6.759379141196927,0.0,0.0,978.0,617821.0,978233.0,56812.0,0.001,0.6315680798205974,1.0,0.0580763628898554,1.0,999.0
1787.350564733595,1.6248641497578138,1.0,2.4021746236274595,6.761255986830404,0.0,0.0,978.0,618360.0,978516.0,56878.0,0.001,0.6319365117407768,1.0,0.058127715497527786,1.0,1000.0
1787.8668463692552,1.625333496699323,1.0,2.4027722147135897,6.763133374596442,0.0,0.0,978.0,618898.0,978798.0,56945.0,0.001,0.632304575229036,1.0,0.058179052610780435,1.0,1001.0
1788.3832771344328,1.6258029792131208,1.0,2.4033699784157183,6.765011304651632,0.0,0.0,979.0,619437.0,979081.0,57012.0,0.001,0.632672270653807,1.0,0.05823037422976014,1.0,1002.0
1788.8998570722044,1.6262725973383676,1.0,2.403967914783707,6.76688977715262,0.0,0.0,979.0,619976.0,979364.0,57078.0,0.001,0.6330395983831533,1.0,0.05828168035462848,1.0,1003.0
1789.416586225659,1.6267423511142356,1.0,2.404566023867431,6.768768792256092,0.0,0.0,979.0,620514.0,979647.0,57145.0,0.001,0.6334065587847701,1.0,0.058332970985561755,1.0,1004.0
1789.9334646378982,1.6272122405799074,1.0,2.4051643057167786,6.770648350118779,0.0,0.0,979.0,621053.0,979930.0,57212.0,0.001,0.6337731522259854,1.0,0.05838424612275097,1.0,1005.0
1790.4504923520353,1.6276822657745775,1.0,2.4057627603816547,6.77252845089746,0.0,0.0,980.0,621591.0,980213.0,57279.0,0.001,0.6341393790737594,1.0,0.05843550576640178,1.0,1006.0
1790.967669411197,1.6281524267374519,1.0,2.4063613879119767,6.774409094748957,0.0,0.0,980.0,622130.0,980496.0,57346.0,0.001,0.6345052396946856,1.0,0.05848674991673449,1.0,1007.0
1791.484995858522,1.6286227235077473,1.0,2.406960188357678,6.776290281830138,0.0,0.0,980.0,622668.0,980779.0,57412.0,0.001,0.634870734454991,1.0,0.05853797857398399,1.0,1008.0
1792.0024717371616,1.6290931561246924,1.0,2.407559161768706,6.778172012297919,0.0,0.0,981.0,623206.0,981062.0,57479.0,0.001,0.635235863720536,1.0,0.05858919173839973,1.0,1009.0
1792.5200970902795,1.6295637246275267,1.0,2.4081583081950217,6.780054286309257,0.0,0.0,981.0,623744.0,981346.0,57546.0,0.001,0.6356006278568155,1.0,0.0586403894102457,1.0,1010.0
1793.0378719610517,1.6300344290555016,1.0,2.408757627686601,6.781937104021155,0.0,0.0,981.0,624282.0,981629.0,57613.0,0.001,0.6359650272289586,1.0,0.05869157158980037,1.0,1011.0
1793.555796392667,1.630505269447879,1.0,2.4093571202934347,6.783820465590666,0.0,0.0,981.0,624819.0,981913.0,57680.0,0.001,0.6363290622017297,1.0,0.058742738277356696,1.0,1012.0
1794.0738704283262,1.630976245843933,1.0,2.4099567860655275,6.785704371174882,0.0,0.0,982.0,625357.0,982196.0,57747.0,0.001,0.636692733139528,1.0,0.05879388947322204,1.0,1013.0
1794.5920941112431,1.6314473582829483,1.0,2.4105566250528985,6.787588820930943,0.0,0.0,982.0,625895.0,982480.0,57814.0,0.001,0.6370560404063885,1.0,0.05884502517771816,1.0,1014.0
1795.1104674846438,1.6319186068042215,1.0,2.4111566373055813,6.789473815016035,0.0,0.0,982.0,626432.0,982764.0,57881.0,0.001,0.6374189843659821,1.0,0.058896145391181196,1.0,1015.0
1795.6289905917668,1.6323899914470608,1.0,2.4117568228736253,6.791359353587393,0.0,0.0,983.0,626970.0,983048.0,57947.0,0.001,0.6377815653816161,1.0,0.05894725011396159,1.0,1016.0
1796.147663475863,1.6328615122507846,1.0,2.412357181807092,6.793245436802289,0.0,0.0,983.0,627507.0,983332.0,58014.0,0.001,0.6381437838162345,1.0,0.05899833934642409,1.0,1017.0
1796.6664861801962,1.633333169254724,1.0,2.4129577141560588,6.795132064818046,0.0,0.0,983.0,628044.0,983616.0,58081.0,0.001,0.6385056400324183,1.0,0.059049413088947705,1.0,1018.0
1797.1854587480423,1.6338049624982203,1.0,2.413558419970617,6.797019237792031,0.0,0.0,983.0,628581.0,983900.0,58148.0,0.001,0.6388671343923858,1.0,0.05910047134192568,1.0,1019.0
1797.7045812226897,1.634276892020627,1.0,2.4141592993008736,6.798906955881659,0.0,0.0,984.0,629118.0,984184.0,58216.0,0.001,0.6392282672579934,1.0,0.05915151410576543,1.0,1020.0
1798.2238536474397,1.6347489578613088,1.0,2.414760352196948,6.800795219244384,0.0,0.0,984.0,629655.0,984468.0,58283.0,0.001,0.6395890389907354,1.0,0.05920254138088857,1.0,1021.0
1798.7432760656056,1.6352211600596416,1.0,2.415361578708976,6.802684028037716,0.0,0.0,984.0,630192.0,984753.0,58350.0,0.001,0.6399494499517446,1.0,0.05925355316773081,1.0,1022.0
1799.2628485205137,1.6356934986550125,1.0,2.415962978887107,6.804573382419199,0.0,0.0,985.0,630728.0,985037.0,58417.0,0.001,0.6403095005017929,1.0,0.05930454946674196,1.0,1023.0
1799.7825710555023,1.6361659736868204,1.0,2.4165645527815047,6.806463282546431,0.0,0.0,985.0,631265.0,985322.0,58484.0,0.001,0.6406691910012912,1.0,0.059355530278385915,1.0,1024.0
1800.3024437139227,1.6366385851944751,1.0,2.417166300442348,6.808353728577051,0.0,0.0,985.0,631802.0,985606.0,58551.0,0.001,0.6410285218102899,1.0,0.059406495603140576,1.0,1025.0
1800.8224665391383,1.6371113332173985,1.0,2.4177682219198293,6.810244720668744,0.0,0.0,985.0,632338.0,985891.0,58618.0,0.001,0.6413874932884797,1.0,0.05945744544149784,1.0,1026.0
1801.3426395745255,1.6375842177950233,1.0,2.4183703172641566,6.812136258979243,0.0,0.0,986.0,632874.0,986176.0,58685.0,0.001,0.6417461057951912,1.0,0.059508379793963596,1.0,1027.0
1801.8629628634728,1.6380572389667936,1.0,2.418972586525551,6.8140283436663225,0.0,0.0,986.0,633410.0,986461.0,58752.0,0.001,0.642104359689396,1.0,0.05955929866105763,1.0,1028.0
